Sourcerecord ID,Source Title,ISSN,EISSN,Active or Inactive,Coverage,Titles Discontinued by Scopus Due to Quality Issues,Article Language in Source (Three-Letter ISO Language Codes),Medline-sourced Title? (See additional details under separate tab.),Open Access Status,Articles in Press Included?,Added to List Jul. 2025,Source Type,Title History Indication,Related Title 1,Other Related Title 2,Other Related Title 3,Other Related Title 4,Publisher,Publisher Imprints Grouped to Main Publisher,All Science Journal Classification Codes (ASJC),"Top level:

Life Sciences","Top level:

Social Sciences","Top level:

Physical Sciences","Top level:

Health Sciences","1000 
General","1100
Agricultural and Biological Sciences","1200
Arts and Humanities","1300
Biochemistry, Genetics and Molecular Biology","1400
Business, Management and Accounting","1500
Chemical Engineering","1600
Chemistry","1700
Computer Science","1800
Decision Sciences","1900
Earth and Planetary Sciences","2000
Economics, Econometrics and Finance","2100
Energy","2200
Engineering","2300
Environmental Science","2400
Immunology and Microbiology","2500
Materials Science","2600
Mathematics","2700
Medicine","2800
Neuroscience","2900
Nursing","3000
Pharmacology, Toxicology and Pharmaceutics","3100
Physics and Astronomy","3200
Psychology","3300
Social Sciences","3400
Veterinary","3500
Dentistry","3600
Health Professions"
21100794824,Yearbook of Phraseology,1868632X,18686338,Active,2014-2024,,ENG,,,,,Journal,,,,,,De Gruyter Mouton,Walter de Gruyter,3315; 3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
39009,Yearbook of Physical Anthropology,0096848X,,Inactive,2015-2016; 2009-2012; 1996-2007; 1992,,ENG,,,,,Journal,,,,,,John Wiley & Sons Inc.,John Wiley & Sons,3314; 1105,Life Sciences,Social Sciences,,,,Agricultural and Biological Sciences ,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101176861,Yearbook of Polar Law,18768814,,Inactive,2022; 2019-2020; 2009-2017,,ENG,,,,,Book Series,,,,,,Brill Nijhoff,Brill,2308; 3308,,Social Sciences,Physical Sciences,,,,,,,,,,,,,,,Environmental Science ,,,,,,,,,,Social Sciences ,,,
21101277852,Yearbook of Socio-Economic Constitutions,26627124,26627132,Active,2021-2025,,ENG,,,,,Book Series,,,,,,Springer Nature,Springer Nature,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101199245,Yearbook of the European Convention for the Prevention of Torture and Inhuman or Degrading Treatment or Punishment/Annuaire de la convention europeenne pour la prevention de la torture et des peines ou traitements inhumain ou degradants,13699865,,Active,2023; 2019; 2017,,ENG; FRE,,,,,Book Series,,,,,,Brill Nijhoff,Brill,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101147937,Yearbook of the Research Centre for German and Austrian Exile Studies,13883720,,Active,2022-2024; 2019-2020; 2017; 2011-2015; 2007-2009; 2005; 1999-2003,,ENG,,,,,Book Series,,,,,,Brill Rodopi,Brill,1202; 3317,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101289898,Yearbook on the African Union,27727254,,Active,2024; 2021,,ENG,,,,,Book Series,,,,,,Brill Academic Publishers,Brill,3312; 3316,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
6500153148,Year's Work in Critical and Cultural Theory,10774254,,Active,2007-2024; 1991-1996,,ENG,,,,,Journal,,,,,,Oxford University Press,Oxford University Press,1208; 3310; 1211; 1213; 1202; 1203; 3316,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
6500153149,Year's Work in English Studies,00844144,,Active,2012-2023; 2009-2010; 1987-1995; 1977-1984; 1975; 1960-1972; 1953-1958; 1951; 1948-1949; 1939-1943; 1935-1936; 1933; 1928-1930; 1922-1926,,ENG,,,,,Journal,,,,,,Oxford University Press,Oxford University Press,1208; 3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101215124,Yegah Musicology Journal,,27920178,Active,2022-2025,,ENG; TUR,,,,,Journal,,,,,,Tolga Karaca,Tolga Karaca,1210; 1201,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
16100154708,Yiddish,03644308,,Inactive,2006-2011; 2002-2004,,ENG,,,,,Journal,,,,,,Queens College,Queens College,1208; 3310; 1203; 3316,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101066733,Yillik: Annual of Istanbul Studies,26875012,26875691,Active,2019-2024,,ENG; TUR,,,,,Journal,,,,,,Istanbul Research Institute,Istanbul Research Institute,3314; 3301; 3305; 1213; 1201; 3322; 1204; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19700186864,Yiyong Shengwu Lixue/Journal of Medical Biomechanics,10047220,,Active,2010-2025,,CHI; ENG,,,,,Journal,,,,,,Editorial Department of Journal of Shanghai Second Medical University,Editorial Department of Journal of Shanghai Second Medical University,2204,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,,,,,,,,,,,,
87268,Yorkshire Archaeological Journal,00844276,20450664,Active,2010-2025; 1980,,ENG,,,Articles in Press,,Journal,,,,,,Taylor and Francis Ltd.,Taylor & Francis,3302; 1204,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5700164241,Young,11033088,,Active,1993-2025,,ENG,,Unpaywall Open Access,Articles in Press,,Journal,,,,,,SAGE Publications Inc.,SAGE,3312; 3204; 3306,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
21100299417,Young Consumers,17473616,17587212,Active,2002-2025,,ENG,,,Articles in Press,,Journal,,,,,,Emerald Group Publishing Ltd.,Emerald Publishing,3319; 2001,,Social Sciences,,,,,,,,,,,,,"Economics, Econometrics and Finance ",,,,,,,,,,,,,Social Sciences ,,,
17900156731,Young Exceptional Children,10962506,2154400X,Active,1998-2025,,ENG,,,Articles in Press,,Journal,,,,,,SAGE Publications Inc.,SAGE,3204; 3304,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
21101190432,Youth and Globalization,25895737,25895745,Active,2019-2024,,ENG,,,Articles in Press,,Journal,,,,,,Brill Academic Publishers,Brill,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
27446,Youth and Society,0044118X,15528499,Active,1969-2025,,ENG,,,Articles in Press,,Journal,,,,,,SAGE Publications Inc.,SAGE,3312; 3300; 3301,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101145627,Youth in a Globalizing World,22129383,,Active,2017-2025; 2014-2015,,ENG,,,,,Book Series,,,,,,Brill Academic Publishers,Brill,3312; 3303,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5700164344,Youth Justice,14732254,,Active,2001-2025,,ENG,,,Articles in Press,,Journal,,,,,,SAGE Publications Inc.,SAGE,3308; 3204,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
12000154554,Youth Studies Australia,10382569,18394914,Inactive,2007-2013,,ENG,,,,,Journal,,,,,,ACYS Publishing,ACYS Publishing,3319; 3312; 3301; 3304,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
19900191811,Youth Theatre Journal,08929092,19484798,Active,1995-2025,,ENG,,,Articles in Press,,Journal,,,,,,Taylor and Francis Ltd.,Taylor & Francis,1213; 3304,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5700164300,Youth Violence and Juvenile Justice,15412040,,Active,2003-2025,,ENG,,,Articles in Press,,Journal,,,,,,SAGE Publications Inc.,SAGE,3308; 3204; 3306,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
21100433805,Youth Voice Journal,20492073,20562969,Active,2015-2024,,ENG,,,,,Journal,,,,,,RJ4All Publications,RJ4All Publications,3312; 3207,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
23492,Yugoslav Journal of Operations Research,03540243,23346043,Active,1999-2025; 1994-1997,,ENG,,Unpaywall Open Access,,,Journal,,,,,,"Faculty of Organizational Sciences, University of Belgrade","Faculty of Organizational Sciences, University of Belgrade",2601; 1803,,Social Sciences,Physical Sciences,,,,,,,,,,Decision Sciences ,,,,,,,,Mathematics ,,,,,,,,,,
21101142703,Yuridika,0215840X,25283103,Active,2023-2025,,ENG; IND,,Unpaywall Open Access,,,Journal,,,,,,Airlangga University,Airlangga University,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101181970,Yustisia,08520941,25490907,Active,2022-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Sebelas Maret University Faculty of Law,Sebelas Maret University Faculty of Law,3320; 3308; 3306; 3301; 2308,,Social Sciences,Physical Sciences,,,,,,,,,,,,,,,Environmental Science ,,,,,,,,,,Social Sciences ,,,
21101046690,Z Badan nad Ksiazka i Ksiegozbiorami Historycznymi,18970788,25448730,Active,2019-2025,,ENG; POL,,Unpaywall Open Access,,,Journal,,,,,,University of Warsaw,University of Warsaw,3309; 1201; 1202; 3315,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100896997,Zagadnienia Filozoficzne w Nauce,08678286,24510602,Active,2018-2024,,ENG; POL,,Unpaywall Open Access,,,Journal,,,,,,Copernicus Center Press,Copernicus Center Press,1207; 1211,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
27970,ZAMM Zeitschrift fur Angewandte Mathematik und Mechanik,00442267,15214001,Active,1947-2025; 1921-1944,,ENG,,,Articles in Press,,Journal,,,,,,Wiley-VCH Verlag,John Wiley & Sons,2206; 2604,,,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,,Mathematics ,,,,,,,,,,
21101239744,Zanco Journal of Pure and Applied Sciences,22180230,24123986,Active,2021-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,Salahaddin University - Erbil,Salahaddin University - Erbil,2201; 1101,Life Sciences,,Physical Sciences,,,Agricultural and Biological Sciences ,,,,,,,,,,,Engineering ,,,,,,,,,,,,,,
21101196157,Zapiski Historyczne,00441791,24498637,Active,2019-2025,,ENG; GER; POL,,Unpaywall Open Access,,,Journal,,,,,,Towarzystwo Naukowe w Toruniu,Towarzystwo Naukowe w Toruniu,3302; 1204; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100858388,ZARCH,23410531,23870346,Active,2017-2025,,ENG; SPA,,Unpaywall Open Access,,,Journal,,,,,,Prensas de la Universidad de Zaragoza,Prensas de la Universidad de Zaragoza,3322; 2216,,Social Sciences,Physical Sciences,,,,,,,,,,,,,,Engineering ,,,,,,,,,,,Social Sciences ,,,
7200153137,Zbornik Instituta za Pedagoska Istrazivanja,05796431,,Active,2007-2025,,ENG; SCC,,Unpaywall Open Access,,,Journal,,,,,,Institute for Educational Research,Institute for Educational Research,3304,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101219681,Zbornik Radova Filozofskog Fakulteta u Splitu,18469426,24595128,Active,2021-2024,,ENG; ITA; SCR,,Unpaywall Open Access,,,Journal,,,,,,"Filozofski Fakultet, Sveuciliste u Splitu","Filozofski Fakultet, Sveuciliste u Splitu",1202; 1203; 1208; 1211,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21101134734,Zbornik Radova Vizantoloskog Instituta,05849888,24060917,Active,2019-2024,,ENG; FRE; GER; GRE; ITA,,Unpaywall Open Access,,,Journal,,,,,,Institute for Byzantine Studies of the Serbian Academy of Sciences and Arts,Institute for Byzantine Studies of the Serbian Academy of Sciences and Arts,1208; 1202; 1203; 1205,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21100217601,ZDM - International Journal on Mathematics Education,18639690,18639704,Active,1997-2025,,ENG,,,Articles in Press,,Journal,,,,,,Springer Verlag,Springer Nature,3304; 2600,,Social Sciences,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,Social Sciences ,,,
17848,Zeitgeschichte,02565250,,Active,2006-2025; 1999-2001; 1978-1982; 1976,,ENG; GER,,,,,Journal,,,,,,StudienVerlag,StudienVerlag,1202; 3316,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
23518,Zeitschrift der Deutschen Morgenlandischen Gesellschaft,03410137,,Active,2020-2025; 2011-2018; 2002-2009; 1985; 1975,,ENG; FRE; GER,,,,,Journal,,,,,,Harrassowitz Verlag,Harrassowitz Verlag,1202; 3316,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
18498,"Zeitschrift der Savigny-Stiftung fur Rechtsgeschichte, Germanistische Abteilung",03234045,23044861,Active,1950-2025; 1947-1948; 1924-1944; 1880-1922; 1878; 1876; 1872-1873; 1866-1870; 1863-1864; 1861,,ENG; GER,,,,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,3308; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
18501,"Zeitschrift der Savigny-Stiftung fur Rechtsgeschichte, Kanonistische Abteilung",03234142,23044896,Active,2011-2025; 1950-1995; 1947-1948; 1924-1944; 1911-1922,,ENG; GER,,,,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,3308; 1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
8400156829,Zeitschrift des Deutschen Vereins fur Kunstwissenschaft,00442135,,Inactive,2012; 2006-2009; 2004; 2002,,ENG,,,,,Book Series,,,,,,Deutscher Verlag für Kunstwissenschaft GmbH,Deutscher Verlag für Kunstwissenschaft GmbH,1213,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
25501,Zeitschrift fur Agyptische Sprache und Altertumskunde,0044216X,2196713X,Active,1969-2025; 1966-1967; 1958-1964; 1954-1956; 1942-1943; 1939-1940; 1929-1936; 1922-1927; 1920; 1917-1918; 1914-1915; 1910-1912; 1908; 1905; 1878-1898; 1863-1876,,ENG; FRE; GER,,,,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,1202; 3302; 1204; 1208; 3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
27968,Zeitschrift fur Analysis und ihre Anwendungen,02322064,,Active,1996-2025,,ENG,,Unpaywall Open Access,,,Journal,,,,,,European Mathematical Society Publishing House,European Mathematical Society Publishing House,2604; 2603,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,,,,,,
27971,Zeitschrift fur Angewandte Mathematik und Physik,00442275,14209039,Active,1950-2025,,ENG,,,,,Journal,,,,,,Birkhauser Verlag Basel,Springer Nature,2600; 3100; 2604,,,Physical Sciences,,,,,,,,,,,,,,,,,,Mathematics ,,,,,Physics and Astronomy ,,,,,
21101160672,Zeitschrift fur Arabische Linguistik,,27474437,Active,2019-2024,,ENG; GER,,,,,Journal,,,,,,Harrassowitz Verlag,Harrassowitz Verlag,3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100466201,Zeitschrift fur Arbeitsmarktforschung,16143485,18678343,Inactive,2009-2018,,ENG,,Unpaywall Open Access,,,Journal,Continued as,Journal for Labour Market Research,,,,Springer Science and Business Media Deutschland GmbH,Springer Nature,2002; 1410; 1407,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,"Economics, Econometrics and Finance ",,,,,,,,,,,,,,,,
16400154762,Zeitschrift fur Assyriologie und Vorderasiastische Archaeologie,00845299,16131150,Active,1994-2024; 1969-1992; 1967; 1964-1965; 1961-1962; 1959; 1957; 1955; 1952; 1950; 1944; 1938-1941; 1936; 1933-1934; 1921-1931; 1914-1918; 1905-1912; 1902-1903; 1886-1900,,ENG,,,,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,3302; 1204,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21101089572,Zeitschrift fur Auslandisches Offentliches Recht und Volkerrecht,00442348,,Active,2019-2025,,ENG; GER,,,,,Journal,,,,,,Nomos Verlagsgesellschaft mbH und Co,Nomos Verlagsgesellschaft mbH and Co. KG,3308,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5800207694,Zeitschrift fur Balkanologie,00442356,,Active,2013-2024,,ENG; FRE; GER; RUS,,,,,Book Series,,,,,,Harrassowitz Verlag,Harrassowitz Verlag,1208; 3310; 1202; 1203; 3316,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
14760,Zeitschrift fur Bibliothekswesen und Bibliographie,00442380,18642950,Active,1988-2025; 1969,,ENG,,,,,Journal,,,,,,Vittorio Klostermann,Vittorio Klostermann,3309,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
21100199520,Zeitschrift fur Celtische Philologie,00845302,1865889X,Active,2010-2024; 2007-2008; 2003-2004; 2001; 1999; 1994-1997; 1991-1992; 1989; 1986-1987; 1984; 1981-1982; 1978-1979; 1974-1976; 1972; 1970; 1967; 1964; 1961; 1959; 1956-1957; 1954; 1943; 1940; 1936; 1933; 1930; 1927-1928; 1925; 1923; 1921; 1917-1918; 1915; 1912-1913; 1910; 1908; 1905; 1903; 1901; 1899; 1897,,ENG; GER,,,,,Book Series,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
16300154748,Zeitschrift fur Deutsches Altertum und Deutsche Literatur,00442518,,Active,2002-2025; 1979-1980,,ENG; GER,,,,,Journal,,,,,,Franz Steiner Verlag GmbH,Franz Steiner Verlag,1203; 3310; 1208,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
26718,Zeitschrift fur Dialektologie und Linguistik,00441449,23662395,Active,2003-2025,,ENG,,,,,Journal,,,,,,Franz Steiner Verlag GmbH,Franz Steiner Verlag,1203; 3310; 3312,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
16000154758,Zeitschrift fur die Alttestamentliche Wissenschaft,00442526,16130103,Active,1950-2025; 1948; 1943-1944; 1941; 1920-1939; 1918; 1881-1916,,ENG,,,Articles in Press,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,1202; 1212,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
16100154766,Zeitschrift fur die Neutestamentliche Wissenschaft und die Kunde der Alteren Kirche,00442615,1613009X,Active,1953-2025; 1951; 1949; 1920-1942; 1918; 1900-1916,,ENG; GER,,,,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,1202; 1212,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21101276930,Zeitschrift fur Empirische Kulturwissenschaft,27521591,27521605,Active,2022-2025,,ENG; GER,,,,,Journal,Formerly known as,Zeitschrift fur Volkskunde,,,,Waxmann Verlag GmbH,Waxmann Verlag GmbH,3316,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
99334,Zeitschrift fur Ethnologie,00442666,,Active,2017-2024; 2005-2015; 1981,,ENG; GER,,,,,Journal,,,,,,Reimer Verlag,Reimer Verlag,3301; 3316,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
16300154740,Zeitschrift fur Franzosische Sprache und Literatur,00442747,23662425,Active,2018-2023; 2002-2016; 1987,,ENG; FRE; GER,,,,,Journal,,,,,,Franz Steiner Verlag GmbH,Franz Steiner Verlag,3310; 1203; 1208,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5800221967,Zeitschrift fur Germanistik,03237982,,Inactive,2002-2014,,ENG,,,,,Journal,,,,,,Verlag Peter Lang AG,Peter Lang Publishing Group,1208; 3310; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
1000147119,Zeitschrift fur Germanistische Linguistik,03013294,16130626,Active,1973-2025,,ENG; GER,,,,,Journal,,,,,,Walter de Gruyter GmbH,Walter de Gruyter,3310; 3204; 1203,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,Psychology ,Social Sciences ,,,
40637,Zeitschrift fur Gerontologie und Geriatrie,09486704,14351269,Active,1995-2025,,ENG; GER,Medline,,Articles in Press,,Journal,Formerly known as,Zeitschrift fur Gerontologie,,,,D. Steinkopff-Verlag,Dietrich Steinkopff Verlag,2909; 3306; 2910; 2717,,Social Sciences,,Health Sciences,,,,,,,,,,,,,,,,,,Medicine ,,Nursing ,,,,Social Sciences ,,,
17850,Zeitschrift fur Geschichtswissenschaft,00442828,,Active,2001-2025; 1999; 1971,,ENG; FRE; SPA,,,,,Journal,,,,,,Metropol Verlag,Metropol Verlag,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
23133,Zeitschrift fur Historische Forschung,03400174,18655599,Active,2003-2024; 2001; 1999; 1989,,ENG; GER,,,,,Journal,,,,,,Duncker und Humblot GmbH,Duncker und Humblot GmbH,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
24923,Zeitschrift fur Kunstgeschichte,00442992,25691619,Active,2001-2025; 1987; 1975,,ENG; FRE; GER; ITA,,,,,Journal,,,,,,Deutscher Kunstverlag GmbH,Deutscher Kunstverlag GmbH,1213,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
21101194138,Zeitschrift fur Medizinische Ethik,09447652,,Active,1993-2025,,ENG; GER,,,Articles in Press,,Journal,,,,,,Brill Academic Publishers,Brill,1211,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
12965,Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences,09320784,18657109,Active,1946-2025,,ENG,,,Articles in Press,,Journal,Formerly known as,"Zeitschrift fur Naturforschung - Teil A Physik, Physikalische Chemie, Kosmophysik",,,,Walter de Gruyter GmbH,Walter de Gruyter,3100; 2610; 1606,,,Physical Sciences,,,,,,,,Chemistry ,,,,,,,,,,Mathematics ,,,,,Physics and Astronomy ,,,,,
21101128522,Zeitschrift fur Ostmitteleuropa-Forschung,09488294,27010449,Active,2019-2025,,ENG; GER,,,,,Journal,,,,,,Herder Institute for Historical Research on East Central Europe - Institute of the Leibniz Association,Herder Institute for Historical Research on East Central Europe - Institute of the Leibniz Association,1202,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,,,,
15930,Zeitschrift fur Padagogische Psychologie,10100652,16642910,Active,1996-2025,,ENG; GER,,,Articles in Press,,Journal,,,,,,Hogrefe Publishing GmbH,Hogrefe Publishing,3204,,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,Psychology ,,,,
76704,Zeitschrift fur Papyrologie und Epigraphik,00845388,,Active,2018-2024; 2015-2016; 2002-2008; 1997; 1976-1978; 1968,,ENG; FRE; GER; ITA; SPA,,,,,Journal,,,,,,Dr. Rudolf Habelt GmbH,Dr. Rudolf Habelt GmbH,1204; 3302,,Social Sciences,,,,,Arts and Humanities ,,,,,,,,,,,,,,,,,,,,,Social Sciences ,,,
5700165168,Zeitschrift fur Personalforschung,01796437,,Inactive,2006-2015,,ENG; GER,,,,,Journal,,,,,,Rainer Hampp Verlag,Rainer Hampp Verlag,1407,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,,,,,,,,,,,,,,,,,,,
5000156909,Zeitschrift fur Planung und Unternehmenssteuerung,16138392,16139267,Inactive,2006-2011,,ENG,,,,,Journal,Continued as,Journal of Management Control,,,,Physica-Verlag,Physica-Verlag,1405; 1803,,Social Sciences,,,,,,,"Business, Management and Accounting ",,,,Decision Sciences ,,,,,,,,,,,,,,,,,,
